tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0369179	tvSeries	Two and a Half Men	Two and a Half Men	0	2003	2015	22	Comedy,Romance
tt0369339	movie	Collateral	Collateral	0	2004	\N	120	Action,Crime,Drama
tt0369441	movie	Fun with Dick and Jane	Fun with Dick and Jane	0	2005	\N	90	Comedy,Crime
tt0369610	movie	Jurassic World	Jurassic World	0	2015	\N	124	Action,Adventure,Sci-Fi
tt0370263	movie	Alien vs. Predator	AVP: Alien vs. Predator	0	2004	\N	101	Action,Adventure,Horror
tt0371606	movie	Chicken Little	Chicken Little	0	2005	\N	81	Adventure,Animation,Comedy
tt0371724	movie	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	0	2005	\N	109	Adventure,Comedy,Sci-Fi
tt0371746	movie	Iron Man	Iron Man	0	2008	\N	126	Action,Adventure,Sci-Fi
tt0372183	movie	The Bourne Supremacy	The Bourne Supremacy	0	2004	\N	108	Action,Mystery,Thriller
tt0372588	movie	Team America: World Police	Team America: World Police	0	2004	\N	98	Action,Comedy
tt0372784	movie	Batman Begins	Batman Begins	0	2005	\N	140	Action,Crime,Drama
tt0373051	movie	Journey to the Center of the Earth	Journey to the Center of the Earth	0	2008	\N	93	Action,Adventure,Family
tt0373074	movie	Kung Fu Hustle	Kung fu	0	2004	\N	99	Action,Comedy,Fantasy
tt0373469	movie	Kiss Kiss Bang Bang	Kiss Kiss Bang Bang	0	2005	\N	103	Comedy,Crime,Mystery
tt0373883	movie	Halloween	Halloween	0	2007	\N	109	Horror
tt0373889	movie	Harry Potter and the Order of the Phoenix	Harry Potter and the Order of the Phoenix	0	2007	\N	138	Action,Adventure,Family
tt0373926	movie	The Interpreter	The Interpreter	0	2005	\N	128	Crime,Mystery,Thriller
tt0374463	tvMiniSeries	The Pacific	The Pacific	0	2010	2010	53	Action,Adventure,Drama
tt0374900	movie	Napoleon Dynamite	Napoleon Dynamite	0	2004	\N	96	Comedy
tt0375063	movie	Sideways	Sideways	0	2004	\N	127	Comedy,Drama,Romance
tt0375679	movie	Crash	Crash	0	2004	\N	112	Crime,Drama,Thriller
tt0375912	movie	Layer Cake	Layer Cake	0	2004	\N	105	Action,Crime,Drama
tt0376136	movie	The Rum Diary	The Rum Diary	0	2011	\N	119	Comedy,Drama
tt0376541	movie	Closer	Closer	0	2004	\N	104	Drama,Romance
tt0376994	movie	X-Men: The Last Stand	X-Men: The Last Stand	0	2006	\N	104	Action,Adventure,Sci-Fi
tt0377092	movie	Mean Girls	Mean Girls	0	2004	\N	97	Comedy
tt0377109	movie	The Ring Two	The Ring Two	0	2005	\N	110	Horror,Mystery
tt0378194	movie	Kill Bill: Vol. 2	Kill Bill: Vol. 2	0	2004	\N	137	Action,Crime,Thriller
tt0379725	movie	Capote	Capote	0	2005	\N	114	Biography,Crime,Drama
tt0379786	movie	Serenity	Serenity	0	2005	\N	119	Action,Adventure,Sci-Fi
tt0380510	movie	The Lovely Bones	The Lovely Bones	0	2009	\N	135	Drama,Fantasy,Thriller
tt0381061	movie	Casino Royale	Casino Royale	0	2006	\N	144	Action,Adventure,Thriller
tt0381681	movie	Before Sunset	Before Sunset	0	2004	\N	80	Drama,Romance
tt0381707	movie	White Chicks	White Chicks	0	2004	\N	109	Comedy,Crime
tt0381849	movie	3:10 to Yuma	3:10 to Yuma	0	2007	\N	122	Action,Crime,Drama
tt0382625	movie	The Da Vinci Code	The Da Vinci Code	0	2006	\N	149	Mystery,Thriller
tt0382932	movie	Ratatouille	Ratatouille	0	2007	\N	111	Adventure,Animation,Comedy
tt0383574	movie	Pirates of the Caribbean: Dead Man's Chest	Pirates of the Caribbean: Dead Man's Chest	0	2006	\N	151	Action,Adventure,Fantasy
tt0384537	movie	Silent Hill	Silent Hill	0	2006	\N	125	Horror,Mystery
tt0384766	tvSeries	Rome	Rome	0	2005	2007	60	Action,Drama,Romance
tt0384793	movie	Accepted	Accepted	0	2006	\N	93	Comedy
tt0384806	movie	The Amityville Horror	The Amityville Horror	0	2005	\N	90	Horror
tt0385002	movie	Green Street Hooligans	Green Street	0	2005	\N	109	Crime,Drama,Sport
tt0385004	movie	House of Flying Daggers	Shi mian mai fu	0	2004	\N	119	Action,Adventure,Drama
tt0385752	movie	The Golden Compass	The Golden Compass	0	2007	\N	113	Adventure,Family,Fantasy
tt0385880	movie	Monster House	Monster House	0	2006	\N	91	Animation,Comedy,Family
tt0386117	movie	Where the Wild Things Are	Where the Wild Things Are	0	2009	\N	101	Adventure,Drama,Family
tt0386140	movie	The Legend of Zorro	The Legend of Zorro	0	2005	\N	129	Action,Adventure,Romance
tt0386588	movie	Hitch	Hitch	0	2005	\N	118	Comedy,Romance
tt0386676	tvSeries	The Office	The Office	0	2005	2013	22	Comedy
tt0387131	movie	The Constant Gardener	The Constant Gardener	0	2005	\N	129	Drama,Mystery,Romance
tt0387199	tvSeries	Entourage	Entourage	0	2004	2011	28	Comedy,Drama
tt0387564	movie	Saw	Saw	0	2004	\N	103	Horror,Mystery,Thriller
tt0387808	movie	Idiocracy	Idiocracy	0	2006	\N	84	Adventure,Comedy,Sci-Fi
tt0388482	movie	Transporter 2	Transporter 2	0	2005	\N	87	Action,Crime,Thriller
tt0388629	tvSeries	One Piece	One Piece: Wan pîsu	0	1999	\N	24	Action,Adventure,Animation
tt0388795	movie	Brokeback Mountain	Brokeback Mountain	0	2005	\N	134	Drama,Romance
tt0389722	movie	30 Days of Night	30 Days of Night	0	2007	\N	113	Action,Horror,Thriller
tt0389790	movie	Bee Movie	Bee Movie	0	2007	\N	91	Adventure,Animation,Comedy
tt0389860	movie	Click	Click	0	2006	\N	107	Comedy,Drama,Fantasy
tt0390384	movie	Primer	Primer	0	2004	\N	77	Drama,Sci-Fi,Thriller
tt0390521	movie	Super Size Me	Super Size Me	0	2004	\N	100	Documentary
tt0391198	movie	The Grudge	The Grudge	0	2004	\N	91	Horror,Mystery,Thriller
tt0393109	movie	Brick	Brick	0	2005	\N	110	Crime,Drama,Mystery
tt0393162	movie	Coach Carter	Coach Carter	0	2005	\N	136	Biography,Drama,Sport
tt0395169	movie	Hotel Rwanda	Hotel Rwanda	0	2004	\N	121	Biography,Drama,History
tt0395584	movie	The Devil's Rejects	The Devil's Rejects	0	2005	\N	107	Crime,Drama,Horror
tt0395699	movie	The Pacifier	The Pacifier	0	2005	\N	95	Action,Comedy,Drama
tt0396171	movie	Perfume: The Story of a Murderer	Perfume: The Story of a Murderer	0	2006	\N	147	Crime,Drama,Fantasy
tt0396269	movie	Wedding Crashers	Wedding Crashers	0	2005	\N	119	Comedy,Romance
tt0396555	movie	Meet the Robinsons	Meet the Robinsons	0	2007	\N	95	Adventure,Animation,Comedy
tt0397065	movie	House of Wax	House of Wax	0	2005	\N	113	Horror,Thriller
tt0397101	movie	The Skeleton Key	The Skeleton Key	0	2005	\N	104	Drama,Horror,Mystery
tt0397306	tvSeries	American Dad!	American Dad!	0	2005	\N	22	Animation,Comedy
tt0397442	tvSeries	Gossip Girl	Gossip Girl	0	2007	2012	42	Drama,Romance
tt0397535	movie	Memoirs of a Geisha	Memoirs of a Geisha	0	2005	\N	145	Drama,Romance
tt0397892	movie	Bolt	Bolt	0	2008	\N	96	Adventure,Animation,Comedy
tt0398165	movie	The Longest Yard	The Longest Yard	0	2005	\N	113	Comedy,Crime,Sport
tt0398286	movie	Tangled	Tangled	0	2010	\N	100	Adventure,Animation,Comedy
tt0398808	movie	Bridge to Terabithia	Bridge to Terabithia	0	2007	\N	96	Drama,Family,Fantasy
tt0399146	movie	A History of Violence	A History of Violence	0	2005	\N	96	Action,Crime,Drama
tt0399201	movie	The Island	The Island	0	2005	\N	136	Action,Sci-Fi,Thriller
tt0399295	movie	Lord of War	Lord of War	0	2005	\N	122	Crime,Drama
tt0400717	movie	Open Season	Open Season	0	2006	\N	86	Adventure,Animation,Comedy
tt0401383	movie	The Diving Bell and the Butterfly	Le scaphandre et le papillon	0	2007	\N	112	Biography,Drama
tt0401445	movie	A Good Year	A Good Year	0	2006	\N	117	Comedy,Drama,Romance
tt0401729	movie	John Carter	John Carter	0	2012	\N	132	Action,Adventure,Sci-Fi
tt0401792	movie	Sin City	Sin City	0	2005	\N	124	Crime,Thriller
tt0401855	movie	Underworld: Evolution	Underworld: Evolution	0	2006	\N	106	Action,Fantasy,Thriller
tt0402022	movie	Æon Flux	Æon Flux	0	2005	\N	93	Action,Adventure,Sci-Fi
tt0404032	movie	The Exorcism of Emily Rose	The Exorcism of Emily Rose	0	2005	\N	119	Drama,Horror,Thriller
tt0404203	movie	Little Children	Little Children	0	2006	\N	137	Drama,Romance
tt0404390	movie	Running Scared	Running Scared	0	2006	\N	122	Action,Crime,Drama
tt0405094	movie	The Lives of Others	Das Leben der Anderen	0	2006	\N	137	Drama,Mystery,Thriller
tt0405159	movie	Million Dollar Baby	Million Dollar Baby	0	2004	\N	132	Drama,Sport
tt0405296	movie	A Scanner Darkly	A Scanner Darkly	0	2006	\N	100	Animation,Comedy,Crime
tt0405422	movie	The 40-Year-Old Virgin	The 40 Year Old Virgin	0	2005	\N	116	Comedy,Romance
tt0405508	movie	Rang De Basanti	Rang De Basanti	0	2006	\N	167	Comedy,Crime,Drama
tt0406375	movie	Zathura: A Space Adventure	Zathura: A Space Adventure	0	2005	\N	101	Action,Adventure,Comedy
tt0407304	movie	War of the Worlds	War of the Worlds	0	2005	\N	116	Action,Adventure,Sci-Fi
tt0407362	tvSeries	Battlestar Galactica	Battlestar Galactica	0	2004	2009	45	Action,Adventure,Drama
tt0407887	movie	The Departed	The Departed	0	2006	\N	151	Crime,Drama,Thriller
tt0408236	movie	Sweeney Todd: The Demon Barber of Fleet Street	Sweeney Todd: The Demon Barber of Fleet Street	0	2007	\N	116	Drama,Horror,Musical
tt0408306	movie	Munich	Munich	0	2005	\N	164	Action,Drama,History
tt0408790	movie	Flightplan	Flightplan	0	2005	\N	98	Drama,Mystery,Thriller
tt0409182	movie	Poseidon	Poseidon	0	2006	\N	98	Action,Adventure,Thriller
tt0409459	movie	Watchmen	Watchmen	0	2009	\N	162	Action,Drama,Mystery
tt0409591	tvSeries	Naruto	Naruto	0	2002	2007	24	Action,Adventure,Animation
tt0409847	movie	Cowboys & Aliens	Cowboys & Aliens	0	2011	\N	119	Action,Drama,Sci-Fi
tt0410297	movie	The Lake House	The Lake House	0	2006	\N	99	Drama,Fantasy,Romance
tt0410975	tvSeries	Desperate Housewives	Desperate Housewives	0	2004	2012	45	Comedy,Drama,Mystery
tt0411008	tvSeries	Lost	Lost	0	2004	2010	\N	Adventure,Drama,Fantasy
tt0411477	movie	Hellboy II: The Golden Army	Hellboy II: The Golden Army	0	2008	\N	120	Action,Adventure,Fantasy
tt0412019	movie	Broken Flowers	Broken Flowers	0	2005	\N	106	Comedy,Drama,Mystery
tt0412142	tvSeries	House	House M.D.	0	2004	2012	45	Drama,Mystery
tt0413099	movie	Evan Almighty	Evan Almighty	0	2007	\N	96	Comedy,Family,Fantasy
tt0413267	movie	Shrek the Third	Shrek the Third	0	2007	\N	93	Adventure,Animation,Comedy
tt0413300	movie	Spider-Man 3	Spider-Man 3	0	2007	\N	139	Action,Adventure,Sci-Fi
tt0413573	tvSeries	Grey's Anatomy	Grey's Anatomy	0	2005	\N	41	Drama,Romance
tt0414387	movie	Pride & Prejudice	Pride & Prejudice	0	2005	\N	129	Drama,Romance
tt0414982	movie	Final Destination 3	Final Destination 3	0	2006	\N	93	Horror,Thriller
tt0414993	movie	The Fountain	The Fountain	0	2006	\N	97	Drama,Mystery,Romance
tt0415306	movie	Talladega Nights: The Ballad of Ricky Bobby	Talladega Nights: The Ballad of Ricky Bobby	0	2006	\N	108	Comedy,Sport
tt0416236	movie	The Spiderwick Chronicles	The Spiderwick Chronicles	0	2008	\N	96	Action,Adventure,Drama
tt0416320	movie	Match Point	Match Point	0	2005	\N	124	Drama,Romance,Thriller
tt0416449	movie	300	300	0	2006	\N	117	Action,Drama
tt0417148	movie	Snakes on a Plane	Snakes on a Plane	0	2006	\N	105	Action,Adventure,Crime
tt0417299	tvSeries	Avatar: The Last Airbender	Avatar: The Last Airbender	0	2005	2008	23	Action,Adventure,Animation
tt0417741	movie	Harry Potter and the Half-Blood Prince	Harry Potter and the Half-Blood Prince	0	2009	\N	153	Action,Adventure,Family
tt0418279	movie	Transformers	Transformers	0	2007	\N	144	Action,Adventure,Sci-Fi
tt0418689	movie	Flags of Our Fathers	Flags of Our Fathers	0	2006	\N	135	Action,Adventure,Drama
tt0418763	movie	Jarhead	Jarhead	0	2005	\N	125	Biography,Drama,War
tt0418819	movie	Land of the Dead	Land of the Dead	0	2005	\N	93	Horror,Sci-Fi,Thriller
tt0419706	movie	Doom	Doom	0	2005	\N	105	Action,Horror,Sci-Fi
tt0420223	movie	Stranger Than Fiction	Stranger Than Fiction	0	2006	\N	113	Comedy,Drama,Fantasy
tt0421073	movie	Street Kings	Street Kings	0	2008	\N	109	Action,Crime,Thriller
tt0421239	movie	Red Eye	Red Eye	0	2005	\N	85	Thriller
tt0421715	movie	The Curious Case of Benjamin Button	The Curious Case of Benjamin Button	0	2008	\N	166	Drama,Fantasy,Romance
tt0422720	movie	Marie Antoinette	Marie Antoinette	0	2006	\N	123	Biography,Drama,History
tt0424095	movie	Flushed Away	Flushed Away	0	2006	\N	85	Action,Adventure,Animation
tt0424136	movie	Hard Candy	Hard Candy	0	2005	\N	104	Drama,Thriller
tt0424345	movie	Clerks II	Clerks II	0	2006	\N	97	Comedy
tt0425061	movie	Get Smart	Get Smart	0	2008	\N	110	Action,Adventure,Comedy
tt0425112	movie	Hot Fuzz	Hot Fuzz	0	2007	\N	121	Action,Comedy,Mystery
tt0425123	movie	Just Like Heaven	Just Like Heaven	0	2005	\N	95	Comedy,Drama,Fantasy
tt0425210	movie	Lucky Number Slevin	Lucky Number Slevin	0	2006	\N	110	Crime,Drama,Thriller
tt0426883	movie	Alpha Dog	Alpha Dog	0	2006	\N	122	Biography,Crime,Drama
tt0426931	movie	August Rush	August Rush	0	2007	\N	114	Drama,Music
tt0427152	movie	Dinner for Schmucks	Dinner for Schmucks	0	2010	\N	114	Comedy
tt0427327	movie	Hairspray	Hairspray	0	2007	\N	117	Comedy,Drama,Musical
tt0427944	movie	Thank You for Smoking	Thank You for Smoking	0	2005	\N	92	Comedy,Drama
tt0429493	movie	The A-Team	The A-Team	0	2010	\N	117	Action,Adventure,Crime
tt0430105	movie	Four Brothers	Four Brothers	0	2005	\N	109	Action,Crime,Drama
tt0430357	movie	Miami Vice	Miami Vice	0	2006	\N	132	Action,Crime,Drama
tt0430922	movie	Role Models	Role Models	0	2008	\N	99	Comedy
tt0431197	movie	The Kingdom	The Kingdom	0	2007	\N	110	Action,Drama,Thriller
tt0431308	movie	P.S. I Love You	P.S. I Love You	0	2007	\N	126	Comedy,Drama,Romance
tt0432021	movie	Resident Evil: Extinction	Resident Evil: Extinction	0	2007	\N	94	Action,Horror,Sci-Fi
tt0432283	movie	Fantastic Mr. Fox	Fantastic Mr. Fox	0	2009	\N	87	Adventure,Animation,Comedy
tt0432348	movie	Saw II	Saw II	0	2005	\N	93	Horror,Mystery
tt0433035	movie	Real Steel	Real Steel	0	2011	\N	127	Action,Drama,Sci-Fi
tt0433362	movie	Daybreakers	Daybreakers	0	2009	\N	98	Action,Horror,Sci-Fi
tt0433383	movie	Good Night, and Good Luck.	Good Night, and Good Luck.	0	2005	\N	93	Biography,Drama,History
tt0433400	movie	Just Friends	Just Friends	0	2005	\N	96	Comedy,Romance
tt0434409	movie	V for Vendetta	V for Vendetta	0	2005	\N	132	Action,Drama,Sci-Fi
tt0435625	movie	The Descent	The Descent	0	2005	\N	99	Adventure,Horror,Thriller
tt0435651	movie	The Giver	The Giver	0	2014	\N	97	Drama,Romance,Sci-Fi
tt0435705	movie	Next	Next	0	2007	\N	96	Action,Sci-Fi,Thriller
tt0435761	movie	Toy Story 3	Toy Story 3	0	2010	\N	103	Adventure,Animation,Comedy
tt0436697	movie	The Queen	The Queen	0	2006	\N	103	Biography,Drama
tt0436992	tvSeries	Doctor Who	Doctor Who	0	2005	2022	45	Adventure,Drama,Sci-Fi
tt0437086	movie	Alita: Battle Angel	Alita: Battle Angel	0	2019	\N	122	Action,Adventure,Sci-Fi
tt0438097	movie	Ice Age: The Meltdown	Ice Age: The Meltdown	0	2006	\N	91	Adventure,Animation,Comedy
tt0438488	movie	Terminator Salvation	Terminator Salvation	0	2009	\N	115	Action,Adventure,Sci-Fi
tt0439100	tvSeries	Weeds	Weeds	0	2005	2012	28	Comedy,Crime,Drama
tt0439572	movie	The Flash	The Flash	0	2023	\N	144	Action,Adventure,Fantasy
tt0440963	movie	The Bourne Ultimatum	The Bourne Ultimatum	0	2007	\N	115	Action,Mystery,Thriller
tt0441773	movie	Kung Fu Panda	Kung Fu Panda	0	2008	\N	92	Action,Adventure,Animation
tt0441909	movie	Volver	Volver	0	2006	\N	121	Comedy,Drama
tt0442933	movie	Beowulf	Beowulf	0	2007	\N	115	Action,Adventure,Animation
tt0443272	movie	Lincoln	Lincoln	0	2012	\N	150	Biography,Drama,History
tt0443274	movie	Vantage Point	Vantage Point	0	2008	\N	90	Action,Crime,Drama
tt0443453	movie	Borat	Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan	0	2006	\N	84	Comedy
tt0443543	movie	The Illusionist	The Illusionist	0	2006	\N	110	Drama,Fantasy,Mystery
tt0443649	movie	10,000 BC	10,000 BC	0	2008	\N	109	Action,Adventure,Drama
tt0443680	movie	The Assassination of Jesse James by the Coward Robert Ford	The Assassination of Jesse James by the Coward Robert Ford	0	2007	\N	160	Biography,Crime,Drama
tt0443706	movie	Zodiac	Zodiac	0	2007	\N	157	Crime,Drama,Mystery
tt0445922	movie	Across the Universe	Across the Universe	0	2007	\N	133	Drama,Fantasy,History
tt0445934	movie	Blades of Glory	Blades of Glory	0	2007	\N	93	Comedy,Sport
tt0446029	movie	Scott Pilgrim vs. the World	Scott Pilgrim vs. the World	0	2010	\N	112	Action,Comedy,Fantasy
tt0448011	movie	Knowing	Knowing	0	2009	\N	121	Action,Mystery,Sci-Fi
tt0448115	movie	Shazam!	Shazam!	0	2019	\N	132	Action,Adventure,Comedy
tt0448134	movie	Sunshine	Sunshine	0	2007	\N	107	Sci-Fi,Thriller
tt0448157	movie	Hancock	Hancock	0	2008	\N	92	Action,Comedy,Drama
tt0448694	movie	Puss in Boots	Puss in Boots	0	2011	\N	90	Action,Adventure,Animation
tt0449010	movie	Eragon	Eragon	0	2006	\N	104	Action,Adventure,Family
tt0449059	movie	Little Miss Sunshine	Little Miss Sunshine	0	2006	\N	101	Comedy,Drama
tt0449088	movie	Pirates of the Caribbean: At World's End	Pirates of the Caribbean: At World's End	0	2007	\N	169	Action,Adventure,Fantasy
tt0449467	movie	Babel	Babel	0	2006	\N	143	Drama
tt0450232	movie	16 Blocks	16 Blocks	0	2006	\N	102	Action,Drama,Thriller
tt0450259	movie	Blood Diamond	Blood Diamond	0	2006	\N	143	Adventure,Drama,Thriller
tt0450278	movie	Hostel	Hostel	0	2005	\N	94	Horror
tt0450385	movie	1408	1408	0	2007	\N	104	Fantasy,Horror,Mystery
tt0451079	movie	Horton Hears a Who!	Horton Hears a Who!	0	2008	\N	86	Adventure,Animation,Comedy
tt0451279	movie	Wonder Woman	Wonder Woman	0	2017	\N	141	Action,Adventure,Fantasy
tt0452046	tvSeries	Criminal Minds	Criminal Minds	0	2005	\N	42	Crime,Drama,Mystery
tt0452594	movie	The Break-Up	The Break-Up	0	2006	\N	106	Comedy,Drama,Romance
tt0452608	movie	Death Race	Death Race	0	2008	\N	105	Action,Sci-Fi,Thriller
tt0452623	movie	Gone Baby Gone	Gone Baby Gone	0	2007	\N	114	Crime,Drama,Mystery
tt0452637	movie	Lady in the Water	Lady in the Water	0	2006	\N	110	Drama,Fantasy,Mystery
tt0452694	movie	The Time Traveler's Wife	The Time Traveler's Wife	0	2009	\N	107	Comedy,Drama,Fantasy
tt0452702	movie	Vacancy	Vacancy	0	2007	\N	85	Horror,Thriller
tt0453451	movie	Mr. Bean's Holiday	Mr. Bean's Holiday	0	2007	\N	90	Comedy,Family
tt0453467	movie	Deja Vu	Deja Vu	0	2006	\N	126	Action,Crime,Sci-Fi
tt0453562	movie	42	42	0	2013	\N	128	Biography,Drama,Sport
tt0454841	movie	The Hills Have Eyes	The Hills Have Eyes	0	2006	\N	107	Horror,Thriller
tt0454848	movie	Inside Man	Inside Man	0	2006	\N	129	Crime,Drama,Mystery
tt0454876	movie	Life of Pi	Life of Pi	0	2012	\N	127	Adventure,Drama,Fantasy
tt0454921	movie	The Pursuit of Happyness	The Pursuit of Happyness	0	2006	\N	117	Biography,Drama
tt0454945	movie	She's the Man	She's the Man	0	2006	\N	105	Comedy,Romance,Sport
tt0455275	tvSeries	Prison Break	Prison Break	0	2005	2017	44	Action,Crime,Drama
tt0455407	movie	The Crazies	The Crazies	0	2010	\N	101	Horror
tt0455590	movie	The Last King of Scotland	The Last King of Scotland	0	2006	\N	123	Biography,Drama,History
tt0455760	movie	Dead Silence	Dead Silence	0	2007	\N	89	Horror,Mystery,Thriller
tt0455824	movie	Australia	Australia	0	2008	\N	165	Adventure,Drama,Romance
tt0455944	movie	The Equalizer	The Equalizer	0	2014	\N	132	Action,Crime,Thriller
tt0457430	movie	Pan's Labyrinth	El laberinto del fauno	0	2006	\N	118	Drama,Fantasy,War
tt0457939	movie	The Holiday	The Holiday	0	2006	\N	136	Comedy,Romance
tt0458290	tvSeries	Star Wars: The Clone Wars	Star Wars: The Clone Wars	0	2008	2020	23	Action,Adventure,Animation
tt0458339	movie	Captain America: The First Avenger	Captain America: The First Avenger	0	2011	\N	124	Action,Adventure,Sci-Fi
tt0458352	movie	The Devil Wears Prada	The Devil Wears Prada	0	2006	\N	109	Comedy,Drama
tt0458481	movie	Sin City: A Dame to Kill For	Sin City: A Dame to Kill For	0	2014	\N	102	Action,Crime,Thriller
tt0458525	movie	X-Men Origins: Wolverine	X-Men Origins: Wolverine	0	2009	\N	107	Action,Sci-Fi
tt0460091	tvSeries	My Name Is Earl	My Name Is Earl	0	2005	2009	22	Comedy
tt0460627	tvSeries	Bones	Bones	0	2005	2017	40	Crime,Drama,Mystery
tt0460649	tvSeries	How I Met Your Mother	How I Met Your Mother	0	2005	2014	\N	Comedy,Drama,Romance
tt0460681	tvSeries	Supernatural	Supernatural	0	2005	2020	44	Drama,Fantasy,Horror
tt0460791	movie	The Fall	The Fall	0	2006	\N	117	Adventure,Drama,Fantasy
tt0461770	movie	Enchanted	Enchanted	0	2007	\N	107	Adventure,Animation,Comedy
tt0462322	movie	Grindhouse	Grindhouse	0	2007	\N	191	Action,Horror,Thriller
tt0462499	movie	Rambo	Rambo	0	2008	\N	92	Action,Adventure,Thriller
tt0462504	movie	Rescue Dawn	Rescue Dawn	0	2006	\N	125	Adventure,Biography,War
tt0462538	movie	The Simpsons Movie	The Simpsons Movie	0	2007	\N	87	Adventure,Animation,Comedy
tt0462590	movie	Step Up	Step Up	0	2006	\N	104	Crime,Drama,Music
tt0463854	movie	28 Weeks Later	28 Weeks Later	0	2007	\N	100	Horror,Sci-Fi
tt0463985	movie	The Fast and the Furious: Tokyo Drift	The Fast and the Furious: Tokyo Drift	0	2006	\N	104	Action,Crime,Thriller
tt0464141	movie	The Orphanage	El orfanato	0	2007	\N	105	Drama,Horror,Mystery
tt0465234	movie	National Treasure: Book of Secrets	National Treasure: Book of Secrets	0	2007	\N	124	Action,Adventure,Mystery
tt0465494	movie	Hitman	Hitman	0	2007	\N	94	Action,Crime,Thriller
tt0465538	movie	Michael Clayton	Michael Clayton	0	2007	\N	119	Crime,Drama,Mystery
tt0465580	movie	Push	Push	0	2009	\N	111	Action,Sci-Fi,Thriller
tt0465602	movie	Shoot 'Em Up	Shoot 'Em Up	0	2007	\N	86	Action,Comedy,Thriller
tt0467197	movie	Max Payne	Max Payne	0	2008	\N	100	Action,Crime,Drama
tt0467200	movie	The Other Boleyn Girl	The Other Boleyn Girl	0	2008	\N	115	Biography,Drama,History
tt0467406	movie	Juno	Juno	0	2007	\N	96	Comedy,Drama
tt0468492	movie	The Host	Gwoemul	0	2006	\N	120	Drama,Horror,Sci-Fi
tt0468569	movie	The Dark Knight	The Dark Knight	0	2008	\N	152	Action,Crime,Drama
tt0469494	movie	There Will Be Blood	There Will Be Blood	0	2007	\N	158	Drama
